customer_id,age,annual_income_$,employment_length,employment_type,education,marital_status,num_dependents
93923,20,20000.0,2.4,1,3,2,2
93924,54,54300.0,4.9,1,3,1,3
93925,18,20000.0,0.7,2,4,2,0
93926,47,41200.0,4.9,1,2,1,2
93927,30,67800.0,2.6,1,2,1,2
93928,48,40100.0,8.3,1,1,1,0
93929,42,38100.0,4.8,1,2,1,2
93930,53,116600.0,0.7,3,2,1,0
93931,51,43300.0,5.7,1,1,1,0
93932,33,53500.0,2.6,1,1,1,1
93933,29,104400.0,3.9,1,4,2,0
93934,59,33000.0,4.6,1,1,2,2
93935,50,61100.0,7.4,1,2,1,4
93936,21,20000.0,3.0,1,1,0,1
93937,60,20000.0,8.1,1,3,2,0
93938,41,77300.0,3.6,1,0,0,1
93939,19,55800.0,1.5,1,1,2,0
93940,54,56100.0,5.6,3,1,1,2
93941,34,63900.0,16.1,1,2,1,0
93942,21,44800.0,3.4,2,4,2,2
93943,37,63900.0,0.0,1,1,1,0
93944,64,20000.0,4.6,1,4,1,4
93945,30,35800.0,1.1,1,1,2,0
93946,39,40600.0,2.7,3,2,1,1
93947,37,92100.0,4.7,1,4,1,2
93948,44,134600.0,2.4,1,0,1,1
93949,46,62600.0,2.1,1,2,1,3
93950,22,28100.0,4.8,1,4,1,2
93951,30,45000.0,3.4,1,4,2,0
93952,38,61300.0,2.3,0,2,2,1
93953,52,21200.0,6.5,3,4,1,1
93954,56,26100.0,1.6,3,1,1,1
93955,39,28100.0,2.1,1,4,1,3
93956,44,78400.0,6.5,2,2,1,1
93957,42,23600.0,5.0,1,1,2,1
93958,46,57900.0,9.9,1,2,1,2
93959,33,34200.0,4.1,1,4,2,0
93960,60,69200.0,1.6,2,0,1,0
93961,44,80400.0,1.6,3,0,0,1
93962,41,34400.0,5.7,1,1,1,0
93963,20,30200.0,2.7,2,4,2,2
93964,46,51200.0,5.9,1,1,1,1
93965,51,20000.0,8.9,1,3,1,2
93966,30,39600.0,10.8,1,4,2,1
93967,58,20000.0,6.2,1,1,2,0
93968,34,26300.0,5.2,3,3,1,0
93969,24,23500.0,6.8,1,1,2,0
93970,42,77800.0,2.5,1,0,1,4
93971,42,32200.0,4.8,0,4,0,0
93972,39,45500.0,8.8,2,2,2,0
93973,26,36500.0,3.9,1,2,2,0
93974,38,60900.0,2.2,3,1,2,1
93975,34,52900.0,4.6,2,4,2,0
93976,36,48500.0,11.1,1,1,2,0
93977,45,30200.0,6.5,1,4,0,1
93978,28,20000.0,6.8,1,1,2,0
93979,24,20000.0,6.5,1,4,2,0
93980,50,94200.0,1.7,1,1,1,0
93981,31,86200.0,9.3,1,2,2,2
93982,34,20000.0,3.2,1,4,1,0
93983,42,28100.0,8.7,1,2,0,2
93984,65,20000.0,7.6,1,2,1,3
93985,54,62700.0,8.5,1,1,0,1
93986,51,28800.0,9.9,1,4,0,2
93987,32,78200.0,14.4,1,1,2,0
93988,39,68200.0,6.6,1,1,1,1
93989,38,67300.0,4.1,2,1,1,0
93990,43,102700.0,2.5,1,2,2,0
93991,30,87600.0,4.7,1,0,1,0
93992,61,32700.0,6.0,1,1,1,3
93993,46,73200.0,8.6,1,1,1,2
93994,47,24800.0,8.6,1,3,0,0
93995,49,67400.0,1.0,3,2,0,2
93996,35,54600.0,2.3,1,4,1,1
93997,28,33600.0,3.0,2,1,1,1
93998,36,59100.0,7.9,1,1,2,0
93999,50,94400.0,3.6,0,2,2,1
94000,43,28600.0,1.4,1,4,1,5
94001,40,24900.0,5.0,1,3,1,3
94002,38,54100.0,6.0,2,1,2,0
94003,37,66500.0,5.2,1,0,1,0
94004,22,22300.0,3.8,1,3,2,1
94005,54,38700.0,5.7,0,1,1,1
94006,40,43500.0,6.0,1,4,1,0
94007,39,53000.0,6.2,3,2,1,2
94008,42,38700.0,6.7,1,1,1,1
94009,18,24100.0,0.0,1,4,2,0
94010,33,25100.0,3.7,1,4,1,0
94011,47,39200.0,5.7,1,2,1,3
94012,31,23000.0,13.2,0,4,1,0
94013,47,42000.0,7.2,1,1,1,3
94014,30,28000.0,6.0,1,1,1,2
94015,60,39600.0,5.2,1,2,0,0
94016,40,41400.0,8.6,2,3,1,1
94017,37,45200.0,8.7,1,3,0,0
94018,49,101100.0,5.2,1,0,2,2
94019,35,32900.0,9.9,1,1,1,1
94020,37,29600.0,2.6,2,1,1,0
94021,42,80100.0,5.6,1,1,1,1
94022,34,80900.0,7.8,1,4,2,1
94023,36,24000.0,7.7,3,4,1,2
94024,36,128100.0,0.5,1,0,1,2
94025,44,32800.0,11.0,1,1,1,2
94026,44,44000.0,3.3,1,4,2,0
94027,23,80900.0,3.8,1,0,2,1
94028,58,61400.0,4.5,2,2,1,1
94029,35,100300.0,10.3,1,1,0,0
94030,36,49300.0,7.1,3,1,1,1
94031,30,38700.0,7.9,1,3,1,2
94032,53,20000.0,2.9,1,1,1,0
94033,20,40500.0,2.2,1,3,2,0
94034,37,51300.0,5.2,2,1,1,2
94035,56,90000.0,3.6,1,0,1,2
94036,30,46000.0,9.8,1,1,2,2
94037,33,64500.0,10.5,1,1,2,2
94038,42,81200.0,1.3,3,2,0,1
94039,44,38300.0,8.9,1,1,2,0
94040,44,95200.0,0.2,1,2,0,1
94041,42,40900.0,2.8,1,2,1,5
94042,21,24300.0,3.5,3,3,2,1
94043,52,69900.0,7.2,1,4,1,1
94044,50,47600.0,6.1,1,2,1,0
94045,41,38200.0,2.7,1,1,1,5
94046,28,33900.0,5.3,3,1,2,2
94047,18,20000.0,0.2,1,0,2,1
94048,31,28600.0,8.6,1,0,1,1
94049,25,28700.0,6.9,1,1,1,1
94050,19,32300.0,1.8,1,4,1,0
94051,42,65400.0,2.0,1,0,0,0
94052,24,28200.0,3.1,1,1,2,0
94053,46,27100.0,6.6,1,1,1,2
94054,45,51700.0,2.3,1,1,1,4
94055,38,66100.0,7.9,1,4,1,2
94056,20,20000.0,0.3,1,0,1,3
94057,36,23600.0,5.2,3,2,1,4
94058,69,20000.0,7.4,1,1,1,0
94059,33,56900.0,2.3,2,1,2,0
94060,62,20000.0,10.0,3,2,1,1
94061,26,52800.0,6.0,3,1,2,0
94062,38,47900.0,7.9,2,2,1,3
94063,39,51300.0,1.3,1,1,1,1
94064,32,34600.0,10.2,1,1,2,1
94065,52,44200.0,8.0,1,1,0,1
94066,57,70400.0,11.9,3,2,1,1
94067,44,46800.0,8.1,1,1,1,2
94068,42,51300.0,8.1,2,2,0,1
94069,37,21300.0,7.0,0,4,1,2
94070,43,45900.0,4.7,1,1,2,0
94071,32,99100.0,5.6,1,2,2,1
94072,32,28600.0,7.1,1,1,1,1
94073,56,37000.0,3.5,2,4,2,1
94074,36,59000.0,6.5,1,4,1,0
94075,19,20000.0,1.5,1,0,2,0
94076,37,33700.0,1.9,3,3,2,1
94077,56,77700.0,1.2,1,4,1,2
94078,25,34100.0,1.3,1,3,1,0
94079,38,88000.0,5.9,2,2,2,0
94080,42,23200.0,5.5,1,1,1,3
94081,29,51300.0,8.5,3,4,2,2
94082,43,53900.0,1.6,1,1,1,2
94083,51,33600.0,7.0,2,4,1,3
94084,43,72400.0,2.9,1,0,1,0
94085,29,74500.0,2.7,0,2,1,1
94086,40,56300.0,4.4,0,3,1,4
94087,41,60300.0,4.9,1,1,2,1
94088,45,59600.0,2.1,2,1,1,2
94089,34,28400.0,6.8,1,3,2,0
94090,45,25800.0,5.4,0,3,1,0
94091,33,55100.0,6.2,3,1,1,3
94092,27,38000.0,1.6,1,1,2,0
94093,39,49000.0,3.3,1,2,2,2
94094,35,55800.0,7.8,1,2,2,1
94095,35,28800.0,6.6,2,4,1,3
94096,34,35900.0,8.3,1,3,1,1
94097,45,146800.0,1.3,3,3,1,2
94098,27,31200.0,5.9,2,4,2,0
94099,47,69100.0,7.5,1,4,1,2
94100,25,38600.0,7.8,3,2,1,1
94101,31,54500.0,1.2,1,3,1,3
94102,38,52700.0,4.1,2,0,1,3
94103,32,61400.0,4.8,1,3,1,1
94104,35,23500.0,9.3,1,3,1,1
94105,50,25800.0,4.7,1,4,1,1
94106,60,49400.0,7.9,1,1,2,0
94107,25,30500.0,4.7,1,4,1,0
94108,56,46600.0,3.1,3,1,1,1
94109,31,91700.0,7.7,3,2,2,5
94110,29,39900.0,5.8,1,1,1,1
94111,43,26700.0,13.9,1,2,2,0
94112,42,46800.0,10.0,3,4,1,1
94113,55,70900.0,2.2,1,0,2,0
94114,49,28200.0,0.6,1,3,2,1
94115,23,31400.0,5.1,1,4,2,0
94116,37,29300.0,7.3,1,2,2,1
94117,43,34300.0,6.0,1,1,2,0
94118,23,20000.0,4.4,1,3,1,0
94119,37,22300.0,2.7,1,4,1,2
94120,45,53000.0,5.8,1,4,1,1
94121,66,30500.0,6.5,3,1,0,0
94122,30,65600.0,2.6,1,1,2,1
94123,57,114900.0,0.9,1,1,0,0
94124,28,43700.0,4.4,0,3,2,0
94125,37,63400.0,0.0,1,1,1,2
94126,59,40200.0,6.2,3,1,1,3
94127,27,39000.0,5.2,1,3,1,0
94128,28,27500.0,8.1,1,1,1,1
94129,48,83000.0,4.1,1,0,1,0
94130,26,20000.0,8.9,1,1,1,2
94131,27,21900.0,7.3,1,3,2,2
94132,22,20000.0,4.2,1,4,2,1
94133,41,57300.0,6.8,3,2,2,1
94134,39,27900.0,6.1,1,3,2,0
94135,40,73700.0,3.9,1,2,1,0
94136,44,29700.0,0.5,1,2,0,1
94137,35,39100.0,11.5,1,4,2,0
94138,24,30700.0,5.5,1,3,2,0
94139,42,33000.0,1.6,1,1,2,0
94140,64,20000.0,8.8,2,4,1,1
94141,31,52400.0,4.2,1,1,1,1
94142,28,31000.0,3.5,0,4,1,0
94143,37,33000.0,5.7,1,4,2,0
94144,30,120900.0,0.7,3,1,1,0
94145,48,77100.0,4.4,1,2,1,1
94146,46,77500.0,4.5,1,1,1,1
94147,40,26500.0,8.1,1,4,1,2
94148,26,34800.0,1.6,1,4,1,4
94149,45,103900.0,6.6,1,2,0,1
94150,35,153700.0,8.5,1,2,2,0
94151,33,44200.0,7.3,1,1,1,3
94152,48,88400.0,9.2,1,1,0,2
94153,36,73900.0,5.0,3,0,1,0
94154,43,48900.0,9.7,1,2,1,3
94155,52,41600.0,12.3,1,3,1,3
94156,25,20000.0,5.6,3,3,2,2
94157,40,26500.0,5.6,1,4,1,4
94158,36,30200.0,10.5,1,4,2,1
94159,28,23900.0,6.0,1,1,1,1
94160,45,122500.0,13.3,1,4,1,4
94161,26,59600.0,3.0,1,2,1,0
94162,38,85700.0,7.3,1,0,2,0
94163,20,29300.0,2.5,2,4,1,1
94164,53,85900.0,12.3,1,0,1,2
94165,33,39600.0,5.1,0,4,2,1
94166,38,70000.0,8.4,1,2,1,1
94167,45,64000.0,8.5,1,0,2,0
94168,33,24100.0,5.3,1,3,2,0
94169,42,27800.0,4.0,1,4,2,0
94170,37,60300.0,7.0,3,1,1,3
94171,22,31800.0,4.0,1,4,2,0
94172,44,20000.0,1.8,1,3,1,0
94173,45,52300.0,6.8,1,4,1,2
94174,54,32400.0,4.3,1,1,1,1
94175,30,20000.0,1.2,0,4,2,0
94176,32,32300.0,0.1,1,3,2,1
94177,47,96100.0,1.8,1,1,1,1
94178,55,71900.0,17.5,3,4,1,1
94179,41,45200.0,3.9,1,4,0,2
94180,33,20000.0,8.9,1,1,1,0
94181,37,29700.0,5.2,1,4,2,2
94182,28,20700.0,10.5,1,1,2,0
94183,33,35900.0,7.3,1,4,1,0
94184,30,45200.0,2.2,1,2,2,0
94185,31,20000.0,1.6,1,3,2,0
94186,43,55700.0,4.9,2,4,1,2
94187,44,176700.0,5.2,1,3,0,2
94188,37,28900.0,2.6,1,3,1,1
94189,29,35600.0,6.3,1,4,1,2
94190,46,66900.0,11.3,2,4,1,1
94191,61,46500.0,3.5,1,2,0,0
94192,44,60300.0,1.8,1,1,1,0
94193,37,47100.0,3.0,2,4,1,4
94194,55,20000.0,3.9,2,1,2,0
94195,59,50500.0,2.4,3,3,2,0
94196,37,30000.0,2.6,0,3,1,0
94197,49,35000.0,3.4,2,3,1,1
94198,30,22800.0,3.7,1,4,1,0
94199,35,96900.0,8.6,1,2,2,0
94200,37,68900.0,1.0,1,2,1,3
94201,23,89600.0,5.4,1,3,2,2
94202,36,37100.0,4.8,3,3,2,0
94203,53,31100.0,3.3,1,1,1,0
94204,31,24300.0,10.6,0,3,2,0
94205,21,26100.0,3.5,2,0,2,3
94206,52,52900.0,6.1,1,0,1,2
94207,40,63300.0,0.2,1,1,1,1
94208,44,35300.0,2.1,3,3,1,2
94209,33,50600.0,5.2,2,1,1,2
94210,27,20000.0,0.0,1,4,2,1
94211,18,22400.0,0.6,1,3,2,1
94212,32,36300.0,7.4,1,1,2,0
94213,46,49700.0,10.7,1,4,1,0
94214,47,48300.0,9.3,3,2,2,2
94215,33,35000.0,5.1,1,3,1,2
94216,29,45600.0,3.7,1,1,1,2
94217,66,20000.0,10.1,3,3,1,1
94218,65,40200.0,7.6,1,1,1,1
94219,40,34500.0,6.3,1,1,0,0
94220,47,31100.0,7.7,1,3,2,1
94221,27,22800.0,9.2,1,4,2,0
94222,37,67400.0,9.7,3,4,2,0
94223,46,77700.0,11.1,2,2,1,2
94224,35,77200.0,3.4,1,2,1,3
94225,34,41700.0,1.3,1,1,2,0
94226,35,48700.0,13.4,3,1,1,2
94227,73,25200.0,5.2,1,4,0,0
94228,49,63300.0,7.5,2,4,1,1
94229,21,23300.0,1.7,1,3,2,2
94230,36,72400.0,6.0,0,1,2,1
94231,47,74100.0,4.3,1,4,1,0
94232,21,20000.0,3.7,2,3,1,3
94233,32,24400.0,4.6,1,4,1,0
94234,45,21800.0,3.1,1,4,1,0
94235,26,62700.0,2.2,1,1,1,0
94236,33,52000.0,8.8,3,1,1,1
94237,34,20000.0,5.1,1,4,1,1
94238,27,31200.0,2.3,1,1,1,0
94239,29,21800.0,5.2,2,4,1,1
94240,31,105900.0,2.1,2,1,2,1
94241,36,22700.0,14.0,2,4,1,0
94242,40,58500.0,9.1,1,1,0,0
94243,26,22300.0,4.5,1,3,2,1
94244,39,150600.0,5.5,1,2,1,0
94245,23,20000.0,5.3,3,4,2,2
94246,44,85000.0,5.8,3,3,2,1
94247,40,55100.0,5.1,1,1,0,0
94248,46,50100.0,6.0,1,1,1,2
94249,48,111600.0,4.9,1,4,0,2
94250,39,65500.0,3.1,1,1,0,1
94251,43,35100.0,2.8,1,1,0,1
94252,56,24600.0,5.0,1,4,2,2
94253,29,56500.0,10.7,1,0,1,0
94254,47,55700.0,4.7,1,1,0,2
94255,23,46800.0,0.2,1,3,2,0
94256,40,84800.0,3.7,1,2,1,0
94257,49,109300.0,7.0,1,0,1,1
94258,32,20000.0,5.2,1,4,1,1
94259,30,57300.0,3.6,3,1,2,1
94260,67,20000.0,3.2,2,1,0,0
94261,46,33000.0,9.6,3,1,2,0
94262,35,55600.0,3.2,1,2,2,0
94263,40,34800.0,10.7,0,0,1,3
94264,50,22500.0,4.1,1,3,1,1
94265,38,49100.0,3.2,1,4,1,2
94266,23,43600.0,5.3,1,4,2,0
94267,29,22000.0,7.1,0,1,1,2
94268,70,37100.0,3.1,1,4,1,3
94269,42,53400.0,0.6,0,1,1,4
94270,33,24600.0,3.7,2,3,0,2
94271,49,39200.0,1.7,1,2,1,4
94272,28,20000.0,4.2,1,3,1,1
94273,45,43200.0,3.4,1,4,1,0
94274,64,20000.0,3.8,1,1,1,3
94275,34,27600.0,6.9,3,3,1,0
94276,37,65500.0,4.3,1,1,2,1
94277,22,20000.0,3.2,1,3,2,0
94278,40,84700.0,5.5,3,4,2,0
94279,42,110700.0,7.5,1,1,0,1
94280,40,32700.0,3.6,3,1,1,2
94281,29,40100.0,11.0,3,2,1,2
94282,41,24900.0,15.9,1,4,0,0
94283,45,67800.0,11.9,3,1,1,3
94284,25,53700.0,7.5,1,4,1,1
94285,20,26200.0,2.1,1,4,2,1
94286,52,64600.0,4.8,1,1,2,1
94287,42,25600.0,6.1,1,4,0,0
94288,37,40200.0,9.2,1,1,1,4
94289,24,37300.0,2.3,2,1,2,1
94290,57,33100.0,2.7,1,4,2,1
94291,41,55500.0,7.7,1,1,1,0
94292,46,20000.0,8.3,1,3,1,3
94293,31,71000.0,7.4,1,0,2,1
94294,44,36900.0,1.1,1,1,1,4
94295,39,56200.0,7.9,1,1,2,1
94296,46,42300.0,7.7,1,4,1,2
94297,54,20000.0,6.0,0,1,1,1
94298,33,43500.0,6.8,3,1,1,1
94299,49,43300.0,15.0,1,2,0,0
94300,45,27200.0,9.4,1,4,1,0
94301,42,49500.0,1.6,1,1,0,0
94302,27,24100.0,1.6,1,1,1,1
94303,24,24700.0,0.4,3,4,2,0
94304,27,20000.0,7.1,1,1,0,1
94305,44,38900.0,6.3,1,1,1,2
94306,36,23900.0,2.2,1,1,2,1
94307,40,20000.0,7.2,1,3,1,3
94308,40,48400.0,5.3,2,4,0,2
94309,37,61900.0,4.2,1,1,1,0
94310,45,46000.0,0.8,1,1,1,0
94311,43,65300.0,7.1,1,3,1,1
94312,46,20000.0,5.6,3,4,2,0
94313,33,36900.0,3.5,0,4,1,1
94314,30,20000.0,10.0,1,2,2,0
94315,41,55100.0,7.6,1,1,2,1
94316,60,31900.0,4.1,1,3,1,5
94317,39,22600.0,10.2,1,4,0,1
94318,60,37400.0,4.7,1,1,1,1
94319,35,86800.0,2.7,1,2,2,2
94320,31,53000.0,2.0,3,1,1,2
94321,30,77300.0,10.6,1,4,2,2
94322,18,22200.0,0.7,2,3,2,0
94323,33,24700.0,2.4,0,3,1,1
94324,36,29500.0,1.7,1,4,1,0
94325,57,44300.0,2.4,1,2,1,1
94326,32,33700.0,5.4,2,1,2,0
94327,33,25100.0,0.4,2,1,1,1
94328,35,32000.0,7.3,1,0,1,1
94329,42,91400.0,6.1,1,0,1,2
94330,21,20000.0,1.3,1,1,2,2
94331,38,71800.0,5.5,1,1,1,0
94332,29,78700.0,1.8,1,2,2,2
94333,46,25000.0,4.1,1,4,1,1
94334,53,35200.0,5.3,1,3,1,3
94335,52,33600.0,2.6,1,3,2,0
94336,25,23100.0,7.4,1,0,1,0
94337,39,102000.0,9.7,2,0,1,2
94338,21,20000.0,3.4,1,3,2,0
94339,38,65000.0,6.3,2,2,0,0
94340,19,20000.0,1.8,1,4,2,1
94341,40,44500.0,9.3,1,4,1,2
94342,22,20000.0,4.6,1,3,2,0
94343,30,61000.0,2.7,1,4,2,0
94344,33,22200.0,15.5,0,2,2,0
94345,37,39000.0,5.8,1,3,2,1
94346,43,29200.0,4.5,2,3,1,1
94347,46,25000.0,6.7,1,3,1,0
94348,47,86500.0,2.3,2,2,1,0
94349,48,204200.0,7.9,1,0,1,3
94350,39,55300.0,5.7,3,1,0,3
94351,64,33200.0,2.6,1,3,1,3
94352,45,90200.0,1.9,3,0,1,0
94353,53,32700.0,11.8,3,1,1,0
94354,49,98200.0,6.1,1,2,0,0
94355,20,20000.0,2.4,2,0,1,2
94356,41,44400.0,10.9,2,4,1,1
94357,38,127100.0,3.2,2,4,2,3
94358,19,25200.0,1.4,1,3,1,2
94359,29,20000.0,8.4,1,4,2,2
94360,38,21300.0,3.7,1,3,1,2
94361,68,24200.0,3.7,3,4,1,0
94362,61,20000.0,1.6,3,2,1,3
94363,64,38100.0,7.7,0,4,0,1
94364,28,20000.0,1.7,3,4,2,0
94365,54,28500.0,2.2,1,4,1,2
94366,35,59600.0,4.3,0,2,2,1
94367,30,40900.0,9.0,1,1,1,0
94368,29,32100.0,11.7,1,4,2,0
94369,51,33900.0,5.1,0,1,1,2
94370,38,69000.0,1.6,3,1,1,0
94371,38,40900.0,6.9,1,2,1,2
94372,44,59100.0,5.5,1,2,2,0
94373,45,36100.0,0.3,1,4,1,0
94374,21,20000.0,3.3,1,2,2,1
94375,72,20000.0,5.2,1,4,1,3
94376,33,41900.0,11.0,2,2,1,2
94377,23,69900.0,2.5,1,3,2,0
94378,53,47300.0,8.0,1,1,1,5
94379,56,36100.0,10.6,1,1,1,1
94380,43,95600.0,1.5,1,1,0,3
94381,30,26400.0,8.1,1,2,2,1
94382,44,33900.0,3.8,1,3,0,1
94383,28,27200.0,7.9,1,3,1,1
94384,54,49000.0,0.4,1,4,1,2
94385,55,41800.0,4.4,3,4,1,0
94386,61,100700.0,4.2,0,0,1,0
94387,61,38700.0,4.1,1,3,1,4
94388,66,50100.0,19.4,1,1,0,1
94389,39,43900.0,2.3,1,4,1,2
94390,23,24100.0,5.3,1,1,2,0
94391,29,76900.0,10.0,1,0,1,2
94392,19,20000.0,5.2,3,3,2,2
94393,55,20000.0,3.8,2,3,1,3
94394,43,38600.0,5.2,1,0,1,3
94395,32,76000.0,7.2,1,1,1,2
94396,34,35200.0,10.1,0,4,1,3
94397,47,84100.0,0.1,1,3,1,0
94398,53,20200.0,7.1,1,4,1,3
94399,29,42600.0,10.8,1,1,2,1
94400,30,21100.0,7.2,1,2,0,1
94401,45,30800.0,5.6,1,3,1,2
94402,32,24800.0,5.0,3,1,1,1
94403,39,42200.0,4.3,1,4,1,2
94404,24,34800.0,6.8,3,4,2,0
94405,49,54900.0,5.4,1,3,0,1
94406,58,34900.0,10.5,1,0,2,0
94407,67,22200.0,6.0,1,3,2,2
94408,47,54800.0,6.9,1,3,1,3
94409,32,47400.0,2.6,1,1,2,1
94410,29,21600.0,1.9,1,3,1,2
94411,35,73600.0,4.3,1,0,1,2
94412,33,87500.0,0.6,3,1,2,0
94413,43,49200.0,0.5,3,4,1,2
94414,19,20000.0,2.0,0,3,1,1
94415,34,21000.0,5.8,2,2,1,0
94416,25,23000.0,7.0,1,3,2,1
94417,33,77500.0,6.9,1,1,2,0
94418,39,64300.0,5.9,1,0,2,1
94419,36,54500.0,3.3,1,1,1,1
94420,46,45100.0,8.8,1,2,1,0
94421,42,49300.0,12.8,3,2,1,1
94422,56,53100.0,8.3,1,0,1,2
94423,23,24800.0,1.1,1,3,1,1
94424,40,20000.0,7.6,1,2,0,1
94425,45,20000.0,5.2,3,4,1,0
94426,41,72500.0,12.6,1,2,2,0
94427,52,45400.0,4.7,1,2,1,4
94428,43,52600.0,7.1,1,4,1,2
94429,36,27900.0,5.3,1,4,2,0
94430,21,20000.0,3.9,1,3,2,0
94431,50,45200.0,6.4,2,2,1,1
94432,61,37000.0,2.1,1,1,1,0
94433,44,73700.0,10.3,1,4,1,3
94434,24,34100.0,2.5,1,1,1,5
94435,24,21100.0,6.8,1,1,2,1
94436,35,34600.0,10.4,3,3,1,3
94437,48,79400.0,7.8,1,2,1,0
94438,22,25800.0,4.4,2,1,2,0
94439,34,59800.0,6.4,1,2,1,2
94440,39,165800.0,0.2,1,0,1,3
94441,36,44700.0,11.9,1,3,2,0
94442,34,36800.0,6.4,1,4,2,2
94443,33,62800.0,10.1,3,2,2,0
94444,30,46400.0,3.4,1,1,2,0
94445,44,57400.0,2.4,3,2,1,0
94446,37,23000.0,12.8,1,1,2,0
94447,43,35100.0,1.2,1,1,1,1
94448,38,26700.0,6.5,1,1,0,1
94449,45,62600.0,7.1,3,4,1,2
94450,32,48400.0,0.4,3,4,1,0
94451,36,49200.0,5.2,1,1,2,1
94452,27,71300.0,3.2,1,2,2,0
94453,59,22200.0,1.9,1,3,0,0
94454,24,20000.0,3.7,1,1,2,0
94455,27,27200.0,9.1,3,3,1,0
94456,50,71000.0,5.2,2,4,0,1
94457,41,55600.0,10.4,3,2,1,1
94458,53,77900.0,5.2,1,3,0,1
94459,19,20000.0,1.7,1,3,1,1
94460,42,35300.0,7.3,1,4,2,0
94461,42,67500.0,10.0,1,1,1,0
94462,25,20000.0,1.8,1,3,1,2
94463,23,40800.0,0.1,1,4,1,0
94464,56,22200.0,2.7,0,1,2,0
94465,24,27600.0,4.8,1,3,2,0
94466,49,65100.0,1.8,1,2,0,1
94467,44,154300.0,4.2,1,4,1,1
94468,30,35700.0,2.8,1,3,1,1
94469,61,22000.0,5.4,1,3,0,1
94470,60,62200.0,14.5,1,3,1,1
94471,35,20000.0,10.0,1,3,1,0
94472,48,66300.0,6.0,1,0,1,0
94473,50,82600.0,5.2,1,0,1,1
94474,20,20000.0,0.1,3,4,2,1
94475,35,20700.0,6.2,1,2,1,2
94476,33,25500.0,4.0,1,3,1,0
94477,39,61400.0,1.7,2,0,1,1
94478,43,29700.0,1.8,3,1,1,3
94479,52,64500.0,1.6,2,2,1,0
94480,38,42500.0,3.9,1,1,1,2
94481,47,35100.0,4.2,1,1,1,1
94482,50,31200.0,13.1,1,1,1,1
94483,55,37900.0,3.0,1,3,1,0
94484,29,40800.0,4.5,1,4,1,4
94485,49,68200.0,10.6,1,2,2,0
94486,48,34500.0,5.2,3,2,1,0
94487,35,37400.0,9.1,1,1,1,1
94488,29,20300.0,1.8,1,4,2,0
94489,24,37800.0,4.3,1,3,2,3
94490,42,79700.0,7.6,1,2,1,3
94491,35,45800.0,10.1,1,3,1,2
94492,43,32000.0,7.2,1,4,1,1
94493,39,47800.0,5.1,1,1,2,0
94494,40,73200.0,5.0,1,2,2,0
94495,48,80300.0,3.5,2,1,1,1
94496,39,71000.0,0.1,1,1,2,1
94497,34,35600.0,7.4,1,4,1,1
94498,38,192700.0,13.4,1,0,1,1
94499,51,62500.0,2.0,1,2,1,0
94500,39,173100.0,1.4,1,1,2,1
94501,25,28600.0,7.4,1,3,1,3
94502,20,20000.0,2.2,1,3,1,1
94503,27,56400.0,3.5,0,3,1,1
94504,36,40700.0,3.9,1,1,2,0
94505,61,20000.0,7.5,0,1,2,2
94506,37,78400.0,8.8,1,2,2,0
94507,36,52200.0,7.1,1,1,1,3
94508,40,85300.0,6.1,1,2,1,2
94509,35,24200.0,3.3,1,4,2,2
94510,40,86500.0,1.6,1,1,2,1
94511,34,29700.0,10.9,0,1,2,2
94512,42,20000.0,3.5,1,1,1,0
94513,36,63400.0,4.3,3,4,1,5
94514,53,26100.0,3.4,1,3,1,2
94515,36,46100.0,2.1,1,4,1,1
94516,41,95500.0,8.3,1,0,1,1
94517,35,53900.0,5.6,2,4,1,2
94518,45,38700.0,7.2,1,4,1,1
94519,30,20000.0,3.0,1,4,2,1
94520,36,105500.0,1.7,3,1,2,2
94521,34,65400.0,0.6,1,1,2,0
94522,43,65900.0,9.4,1,4,1,1
94523,26,20000.0,1.5,1,4,2,0
94524,42,52700.0,1.2,1,2,0,2
94525,37,20000.0,10.5,1,3,1,1
94526,20,20000.0,1.9,1,3,2,1
94527,48,20000.0,7.5,3,1,1,1
94528,50,81800.0,1.4,1,1,1,3
94529,51,22500.0,3.3,1,4,2,1
94530,48,43700.0,8.7,1,2,1,0
94531,33,47300.0,8.8,1,2,2,2
94532,34,71800.0,4.5,3,2,1,2
94533,58,22500.0,5.8,1,3,2,1
94534,36,20000.0,5.8,3,1,1,1
94535,55,119500.0,10.5,1,1,2,1
94536,33,42700.0,3.4,1,1,1,2
94537,44,52900.0,6.3,1,3,2,2
94538,26,20000.0,8.3,1,1,1,3
94539,36,78300.0,10.0,3,2,1,2
94540,19,20000.0,1.2,1,4,2,0
94541,41,20000.0,4.2,1,4,2,0
94542,36,58000.0,5.7,1,1,2,1
94543,36,28700.0,5.8,2,2,1,1
94544,31,87300.0,3.0,1,1,1,2
94545,35,58100.0,3.2,1,1,0,0
94546,35,28300.0,15.4,1,4,2,0
94547,36,37800.0,4.8,1,1,1,3
94548,50,20000.0,2.8,1,3,1,1
94549,44,77400.0,4.6,1,2,2,2
94550,35,57400.0,7.8,1,1,1,1
94551,43,27900.0,0.7,3,4,2,0
94552,35,58900.0,7.1,1,1,2,1
94553,31,28700.0,8.6,1,4,2,0
94554,29,20000.0,9.0,3,4,1,2
94555,19,42800.0,1.4,1,1,2,0
94556,40,30300.0,4.2,1,1,1,2
