customer_id,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index
71791,GA,4.2,58000.0,1480.0,109.0,93.0
71792,PA,4.2,61000.0,1140.0,96.0,83.0
71793,CA,5.2,75000.0,1960.0,160.0,125.0
71794,MI,5.7,57000.0,1340.0,98.0,82.0
71795,OH,4.7,56000.0,1370.0,89.0,75.0
71796,WA,5.7,78000.0,1780.0,156.0,130.0
71797,VA,3.2,74000.0,1520.0,130.0,116.0
71798,PA,4.8,61000.0,1450.0,95.0,78.0
71799,TX,4.1,61000.0,1420.0,100.0,80.0
71800,CA,5.7,75000.0,1890.0,158.0,112.0
71801,NY,4.8,72000.0,1860.0,143.0,114.0
71802,PA,5.3,61000.0,1420.0,97.0,89.0
71803,TX,4.0,61000.0,1330.0,101.0,86.0
71804,WI,4.5,60000.0,1260.0,93.0,74.0
71805,CA,5.1,75000.0,1800.0,165.0,126.0
71806,CA,5.5,75000.0,1730.0,161.0,126.0
71807,NY,4.6,72000.0,1670.0,139.0,112.0
71808,IN,4.6,55000.0,1470.0,100.0,76.0
71809,TX,4.3,61000.0,1430.0,104.0,86.0
71810,IN,4.8,55000.0,1210.0,90.0,83.0
71811,MO,4.0,55000.0,1370.0,85.0,67.0
71812,TX,4.0,61000.0,1440.0,91.0,75.0
71813,IN,4.6,55000.0,1380.0,95.0,77.0
71814,FL,4.8,55000.0,1140.0,105.0,91.0
71815,NY,5.0,72000.0,1780.0,132.0,103.0
71816,WI,4.3,60000.0,1430.0,90.0,77.0
71817,CA,5.7,75000.0,1750.0,164.0,123.0
71818,GA,3.9,58000.0,1300.0,107.0,90.0
71819,MO,3.8,55000.0,1190.0,98.0,78.0
71820,NC,4.4,54000.0,1340.0,111.0,90.0
71821,GA,4.6,58000.0,1400.0,106.0,90.0
71822,WI,3.6,60000.0,1240.0,96.0,81.0
71823,CA,5.8,75000.0,1730.0,156.0,131.0
71824,IN,4.6,55000.0,1330.0,104.0,85.0
71825,PA,4.0,61000.0,1360.0,93.0,67.0
71826,AZ,4.2,58000.0,1320.0,118.0,98.0
71827,TX,3.6,61000.0,1300.0,105.0,88.0
71828,TN,4.1,53000.0,1260.0,99.0,67.0
71829,NY,4.8,72000.0,1770.0,135.0,117.0
71830,CA,5.5,75000.0,1790.0,157.0,131.0
71831,NY,5.1,72000.0,1460.0,139.0,118.0
71832,TX,3.9,61000.0,1460.0,106.0,88.0
71833,WA,5.0,78000.0,1850.0,163.0,131.0
71834,FL,5.2,55000.0,1250.0,115.0,91.0
71835,WA,4.9,78000.0,1690.0,152.0,122.0
71836,NY,4.8,72000.0,1820.0,142.0,110.0
71837,OH,4.5,56000.0,1530.0,94.0,74.0
71838,WI,4.6,60000.0,1450.0,100.0,87.0
71839,OH,5.0,56000.0,1190.0,88.0,85.0
71840,FL,5.0,55000.0,1390.0,115.0,96.0
71841,TX,3.9,61000.0,1550.0,107.0,92.0
71842,IL,5.2,65000.0,1340.0,95.0,75.0
71843,TN,4.3,53000.0,1400.0,102.0,78.0
71844,MI,5.5,57000.0,1580.0,99.0,85.0
71845,MI,5.3,57000.0,1510.0,97.0,73.0
71846,VA,3.7,74000.0,1840.0,130.0,105.0
71847,AZ,4.5,58000.0,1710.0,120.0,107.0
71848,MO,4.1,55000.0,1380.0,96.0,67.0
71849,FL,4.8,55000.0,1310.0,114.0,91.0
71850,NY,4.8,72000.0,1500.0,140.0,114.0
71851,MD,3.9,84000.0,1970.0,133.0,106.0
71852,MD,4.3,84000.0,1980.0,130.0,117.0
71853,MO,3.9,55000.0,1260.0,101.0,80.0
71854,NY,5.1,72000.0,1730.0,128.0,112.0
71855,NC,4.2,54000.0,1310.0,114.0,90.0
71856,MD,4.5,84000.0,1970.0,134.0,116.0
71857,MO,4.1,55000.0,1170.0,96.0,80.0
71858,CA,6.2,75000.0,1590.0,160.0,125.0
71859,FL,4.8,55000.0,1320.0,115.0,89.0
71860,OH,4.9,56000.0,1380.0,92.0,81.0
71861,IN,4.2,55000.0,1240.0,97.0,82.0
71862,CA,6.0,75000.0,1780.0,162.0,132.0
71863,NY,5.4,72000.0,1440.0,144.0,117.0
71864,PA,4.6,61000.0,1460.0,94.0,72.0
71865,MA,4.0,81000.0,2080.0,137.0,115.0
71866,AZ,4.7,58000.0,1330.0,112.0,95.0
71867,CA,5.4,75000.0,1860.0,157.0,113.0
71868,MD,4.2,84000.0,1750.0,128.0,111.0
71869,MA,4.5,81000.0,1980.0,149.0,122.0
71870,CA,6.0,75000.0,1720.0,168.0,128.0
71871,MD,3.9,84000.0,1960.0,128.0,110.0
71872,AZ,4.4,58000.0,1330.0,108.0,87.0
71873,VA,3.9,74000.0,1650.0,123.0,109.0
71874,PA,4.5,61000.0,1630.0,84.0,72.0
71875,WA,5.5,78000.0,1950.0,150.0,124.0
71876,NY,4.8,72000.0,1870.0,141.0,109.0
71877,WA,4.4,78000.0,2030.0,161.0,129.0
71878,NY,5.3,72000.0,1780.0,149.0,123.0
71879,NY,5.2,72000.0,1720.0,144.0,109.0
71880,WI,4.0,60000.0,1490.0,95.0,79.0
71881,WA,4.9,78000.0,1860.0,146.0,122.0
71882,NY,4.3,72000.0,1620.0,150.0,124.0
71883,TX,3.7,61000.0,1350.0,108.0,98.0
71884,TX,4.0,61000.0,1790.0,112.0,93.0
71885,CA,5.4,75000.0,1760.0,158.0,123.0
71886,MD,4.4,84000.0,1900.0,131.0,113.0
71887,TN,3.7,53000.0,1110.0,103.0,92.0
71888,TX,3.6,61000.0,1540.0,105.0,85.0
71889,TX,4.2,61000.0,1220.0,103.0,88.0
71890,NC,4.8,54000.0,1360.0,118.0,96.0
71891,CA,5.6,75000.0,1730.0,165.0,132.0
71892,CA,5.8,75000.0,1760.0,162.0,127.0
71893,IL,4.7,65000.0,1590.0,89.0,77.0
71894,NY,4.5,72000.0,1510.0,145.0,117.0
71895,NC,4.5,54000.0,1320.0,111.0,103.0
71896,PA,4.4,61000.0,1780.0,100.0,90.0
71897,FL,4.0,55000.0,1300.0,116.0,91.0
71898,FL,4.9,55000.0,1410.0,116.0,101.0
71899,CA,5.3,75000.0,1590.0,162.0,124.0
71900,CA,5.4,75000.0,1690.0,156.0,125.0
71901,WI,4.1,60000.0,1230.0,99.0,81.0
71902,OH,4.6,56000.0,1320.0,93.0,82.0
71903,NC,4.0,54000.0,1370.0,100.0,84.0
71904,VA,4.1,74000.0,2010.0,129.0,107.0
71905,OH,4.1,56000.0,1420.0,95.0,81.0
71906,MA,4.3,81000.0,1700.0,145.0,114.0
71907,MI,5.6,57000.0,1400.0,104.0,85.0
71908,IN,4.5,55000.0,1460.0,96.0,85.0
71909,TX,4.0,61000.0,1570.0,109.0,96.0
71910,MA,4.0,81000.0,2000.0,148.0,131.0
71911,MI,5.6,57000.0,1340.0,85.0,65.0
71912,IL,4.9,65000.0,1260.0,98.0,83.0
71913,FL,5.1,55000.0,1280.0,105.0,83.0
71914,VA,3.5,74000.0,1720.0,135.0,117.0
71915,TX,4.1,61000.0,1730.0,108.0,88.0
71916,IN,4.5,55000.0,1330.0,92.0,83.0
71917,NC,4.2,54000.0,1280.0,112.0,84.0
71918,NC,4.5,54000.0,1530.0,111.0,89.0
71919,MO,4.4,55000.0,1280.0,98.0,75.0
71920,MA,4.5,81000.0,1890.0,144.0,119.0
71921,NY,4.8,72000.0,1630.0,141.0,123.0
71922,TX,4.2,61000.0,1190.0,105.0,91.0
71923,CA,5.9,75000.0,1770.0,152.0,123.0
71924,VA,3.5,74000.0,1790.0,122.0,109.0
71925,PA,4.4,61000.0,1340.0,93.0,77.0
71926,PA,4.3,61000.0,1430.0,100.0,84.0
71927,AZ,4.2,58000.0,1220.0,112.0,87.0
71928,TX,4.1,61000.0,1580.0,96.0,82.0
71929,NC,4.5,54000.0,1280.0,102.0,82.0
71930,WA,4.9,78000.0,2300.0,161.0,127.0
71931,NC,4.4,54000.0,1310.0,111.0,87.0
71932,FL,4.4,55000.0,1480.0,121.0,94.0
71933,FL,4.7,55000.0,1310.0,111.0,82.0
71934,IN,4.5,55000.0,1250.0,91.0,77.0
71935,IL,5.3,65000.0,1380.0,101.0,87.0
71936,IL,5.0,65000.0,1440.0,115.0,99.0
71937,MO,4.3,55000.0,1150.0,97.0,79.0
71938,IL,4.9,65000.0,1500.0,86.0,77.0
71939,NY,5.2,72000.0,1600.0,137.0,108.0
71940,MO,4.0,55000.0,1250.0,92.0,76.0
71941,WA,4.6,78000.0,1640.0,152.0,114.0
71942,VA,3.8,74000.0,1700.0,115.0,97.0
71943,NY,5.0,72000.0,1650.0,133.0,104.0
71944,MD,4.5,84000.0,1970.0,126.0,108.0
71945,TX,4.8,61000.0,1600.0,106.0,90.0
71946,TX,4.2,61000.0,1640.0,100.0,91.0
71947,MD,4.4,84000.0,1790.0,137.0,112.0
71948,NY,5.3,72000.0,1880.0,152.0,123.0
71949,TN,4.0,53000.0,1230.0,104.0,82.0
71950,IL,5.0,65000.0,1670.0,99.0,91.0
71951,CA,5.4,75000.0,1710.0,162.0,128.0
71952,TN,4.5,53000.0,1340.0,111.0,91.0
71953,WA,5.2,78000.0,2170.0,153.0,130.0
71954,IL,5.2,65000.0,1610.0,94.0,79.0
71955,NC,4.2,54000.0,1240.0,112.0,85.0
71956,NY,5.2,72000.0,1680.0,133.0,117.0
71957,NY,5.3,72000.0,1480.0,138.0,111.0
71958,AZ,4.7,58000.0,1340.0,114.0,95.0
71959,NY,5.1,72000.0,1900.0,145.0,112.0
71960,FL,4.8,55000.0,1160.0,117.0,101.0
71961,IL,5.2,65000.0,1490.0,98.0,89.0
71962,GA,4.2,58000.0,1340.0,96.0,84.0
71963,CA,5.3,75000.0,2140.0,157.0,120.0
71964,VA,3.5,74000.0,1630.0,123.0,104.0
71965,TX,4.4,61000.0,1460.0,115.0,87.0
71966,TX,4.7,61000.0,1440.0,101.0,86.0
71967,IL,4.4,65000.0,1440.0,98.0,92.0
71968,PA,3.6,61000.0,1590.0,93.0,84.0
71969,NC,4.4,54000.0,1460.0,108.0,88.0
71970,TX,4.6,61000.0,1440.0,106.0,91.0
71971,IL,5.3,65000.0,1500.0,99.0,81.0
71972,MO,3.7,55000.0,1370.0,95.0,74.0
71973,MI,5.5,57000.0,1340.0,86.0,73.0
71974,PA,4.1,61000.0,1570.0,100.0,87.0
71975,TX,4.1,61000.0,1480.0,107.0,86.0
71976,TX,3.3,61000.0,1570.0,106.0,90.0
71977,IN,4.1,55000.0,1070.0,98.0,84.0
71978,FL,4.7,55000.0,1310.0,112.0,97.0
71979,MO,4.1,55000.0,1350.0,95.0,77.0
71980,GA,3.8,58000.0,1320.0,119.0,100.0
71981,GA,4.5,58000.0,1460.0,109.0,87.0
71982,CA,5.7,75000.0,1760.0,165.0,126.0
71983,FL,5.4,55000.0,1210.0,112.0,88.0
71984,OH,4.3,56000.0,1410.0,90.0,80.0
71985,NC,4.9,54000.0,1160.0,112.0,97.0
71986,WI,4.5,60000.0,1450.0,91.0,77.0
71987,AZ,4.2,58000.0,1400.0,112.0,97.0
71988,FL,4.7,55000.0,1230.0,106.0,85.0
71989,VA,4.0,74000.0,1760.0,128.0,109.0
71990,IL,5.2,65000.0,1440.0,99.0,82.0
71991,MO,4.3,55000.0,1230.0,89.0,70.0
71992,TX,4.2,61000.0,1450.0,107.0,88.0
71993,IN,4.1,55000.0,1340.0,93.0,77.0
71994,OH,4.9,56000.0,1380.0,93.0,80.0
71995,CA,5.4,75000.0,1950.0,159.0,132.0
71996,TN,3.7,53000.0,1460.0,104.0,80.0
71997,MI,5.5,57000.0,1310.0,99.0,82.0
71998,CA,4.8,75000.0,1860.0,159.0,123.0
71999,CA,5.7,75000.0,1860.0,164.0,134.0
72000,NY,4.9,72000.0,1760.0,138.0,106.0
72001,TX,4.1,61000.0,1420.0,100.0,84.0
72002,MI,6.2,57000.0,1500.0,97.0,81.0
72003,CA,5.6,75000.0,1850.0,164.0,133.0
72004,OH,4.6,56000.0,1530.0,91.0,68.0
72005,WI,4.6,60000.0,1500.0,107.0,92.0
72006,NY,5.4,72000.0,1750.0,136.0,110.0
72007,PA,4.5,61000.0,1470.0,96.0,85.0
72008,FL,4.5,55000.0,1150.0,112.0,93.0
72009,NY,4.9,72000.0,1860.0,141.0,106.0
72010,TX,4.1,61000.0,1420.0,101.0,96.0
72011,AZ,4.3,58000.0,1470.0,117.0,90.0
72012,NY,5.2,72000.0,1700.0,140.0,122.0
72013,WA,4.6,78000.0,2080.0,157.0,129.0
72014,NY,5.2,72000.0,1870.0,135.0,118.0
72015,VA,4.1,74000.0,1650.0,129.0,102.0
72016,AZ,4.4,58000.0,1500.0,113.0,101.0
72017,IL,4.7,65000.0,1600.0,106.0,88.0
72018,MO,4.3,55000.0,1210.0,93.0,80.0
72019,CA,5.6,75000.0,1820.0,169.0,134.0
72020,PA,4.6,61000.0,1600.0,94.0,84.0
72021,NY,5.3,72000.0,1700.0,142.0,112.0
72022,CA,5.7,75000.0,1870.0,158.0,121.0
72023,CA,5.5,75000.0,1620.0,164.0,130.0
72024,FL,4.4,55000.0,1280.0,115.0,89.0
72025,GA,4.4,58000.0,1510.0,109.0,81.0
72026,FL,5.2,55000.0,1570.0,117.0,96.0
72027,OH,4.7,56000.0,1260.0,90.0,77.0
72028,MI,5.3,57000.0,1300.0,95.0,76.0
72029,TX,4.3,61000.0,1700.0,106.0,87.0
72030,NY,5.2,72000.0,1630.0,143.0,114.0
72031,WI,4.4,60000.0,1310.0,101.0,80.0
72032,CA,5.6,75000.0,1710.0,169.0,135.0
72033,NC,4.1,54000.0,1250.0,106.0,87.0
72034,WI,4.2,60000.0,1540.0,88.0,83.0
72035,MI,5.5,57000.0,1360.0,96.0,73.0
72036,GA,4.1,58000.0,1540.0,111.0,83.0
72037,WA,4.8,78000.0,1950.0,152.0,128.0
72038,CA,5.6,75000.0,1620.0,164.0,134.0
72039,AZ,4.9,58000.0,1360.0,108.0,80.0
72040,WI,4.1,60000.0,1400.0,94.0,79.0
72041,NY,5.1,72000.0,1680.0,142.0,119.0
72042,NY,4.7,72000.0,1830.0,138.0,112.0
72043,CA,5.5,75000.0,1880.0,154.0,123.0
72044,NC,4.3,54000.0,1240.0,108.0,97.0
72045,IL,5.5,65000.0,1540.0,102.0,92.0
72046,AZ,4.6,58000.0,1260.0,127.0,97.0
72047,PA,4.4,61000.0,1450.0,94.0,79.0
72048,NY,4.7,72000.0,1760.0,146.0,115.0
72049,CA,6.0,75000.0,1560.0,152.0,121.0
72050,NC,3.7,54000.0,1420.0,112.0,81.0
72051,CA,5.6,75000.0,1740.0,161.0,122.0
72052,NJ,5.2,82000.0,2140.0,143.0,123.0
72053,NC,4.0,54000.0,1630.0,115.0,94.0
72054,CA,5.6,75000.0,1510.0,166.0,139.0
72055,GA,4.0,58000.0,1220.0,102.0,88.0
72056,FL,4.7,55000.0,1230.0,108.0,82.0
72057,NC,4.2,54000.0,1420.0,113.0,86.0
72058,TN,3.7,53000.0,1130.0,98.0,81.0
72059,WI,4.3,60000.0,1380.0,101.0,79.0
72060,WA,4.5,78000.0,2160.0,161.0,130.0
72061,CA,5.4,75000.0,1840.0,157.0,126.0
72062,CA,5.4,75000.0,1890.0,157.0,120.0
72063,GA,4.2,58000.0,1520.0,103.0,96.0
72064,IN,4.3,55000.0,1130.0,89.0,72.0
72065,OH,5.0,56000.0,1340.0,90.0,83.0
72066,AZ,5.2,58000.0,1420.0,115.0,87.0
72067,TN,3.8,53000.0,1400.0,107.0,88.0
72068,WA,5.0,78000.0,1890.0,154.0,124.0
72069,WI,4.0,60000.0,1560.0,102.0,84.0
72070,NY,4.9,72000.0,1740.0,142.0,113.0
72071,OH,4.8,56000.0,1340.0,89.0,77.0
72072,NY,4.7,72000.0,1810.0,142.0,115.0
72073,CA,5.4,75000.0,1640.0,163.0,126.0
72074,OH,5.2,56000.0,1230.0,89.0,73.0
72075,MI,5.7,57000.0,1520.0,98.0,83.0
72076,OH,4.4,56000.0,1200.0,94.0,79.0
72077,OH,4.5,56000.0,1590.0,92.0,77.0
72078,NY,4.8,72000.0,1450.0,146.0,117.0
72079,PA,4.3,61000.0,1800.0,103.0,89.0
72080,FL,5.0,55000.0,1560.0,112.0,84.0
72081,MA,4.5,81000.0,2050.0,156.0,121.0
72082,NY,4.6,72000.0,1840.0,138.0,106.0
72083,NY,5.1,72000.0,1710.0,143.0,113.0
72084,IL,5.6,65000.0,1700.0,98.0,88.0
72085,TX,3.9,61000.0,1220.0,109.0,85.0
72086,VA,3.7,74000.0,1860.0,123.0,103.0
72087,TX,4.2,61000.0,1230.0,106.0,90.0
72088,FL,4.5,55000.0,1350.0,115.0,90.0
72089,WI,4.0,60000.0,1500.0,102.0,84.0
72090,WI,4.0,60000.0,1590.0,101.0,83.0
72091,WA,5.2,78000.0,1620.0,151.0,126.0
72092,PA,4.5,61000.0,1560.0,100.0,86.0
72093,MA,4.4,81000.0,2020.0,149.0,116.0
72094,TX,4.8,61000.0,1290.0,106.0,90.0
72095,FL,4.8,55000.0,1280.0,113.0,89.0
72096,NY,4.9,72000.0,1780.0,140.0,118.0
72097,WI,4.5,60000.0,1420.0,102.0,85.0
72098,IL,5.6,65000.0,1510.0,103.0,80.0
72099,TX,4.7,61000.0,1450.0,102.0,80.0
72100,OH,4.9,56000.0,1270.0,85.0,78.0
72101,CA,5.6,75000.0,1920.0,163.0,120.0
72102,TN,4.3,53000.0,1250.0,109.0,77.0
72103,NY,4.7,72000.0,1950.0,143.0,109.0
72104,GA,4.2,58000.0,1610.0,105.0,77.0
72105,MO,4.2,55000.0,1390.0,101.0,74.0
72106,NY,5.1,72000.0,1600.0,138.0,112.0
72107,WA,4.7,78000.0,2050.0,150.0,124.0
72108,GA,4.4,58000.0,1340.0,103.0,88.0
72109,TX,4.2,61000.0,1530.0,104.0,94.0
72110,MA,3.8,81000.0,1760.0,138.0,121.0
72111,GA,4.3,58000.0,1260.0,101.0,88.0
72112,MO,3.9,55000.0,1120.0,96.0,87.0
72113,TX,4.1,61000.0,1440.0,99.0,88.0
72114,CA,6.0,75000.0,1640.0,162.0,121.0
72115,NY,5.0,72000.0,1730.0,137.0,111.0
72116,NY,5.2,72000.0,1580.0,143.0,111.0
72117,TX,4.2,61000.0,1480.0,102.0,88.0
72118,IN,4.3,55000.0,1150.0,100.0,86.0
72119,FL,4.7,55000.0,1450.0,113.0,90.0
72120,MA,4.0,81000.0,2360.0,145.0,121.0
72121,VA,3.9,74000.0,1600.0,125.0,100.0
72122,TX,4.0,61000.0,1800.0,105.0,83.0
72123,FL,4.3,55000.0,1300.0,112.0,97.0
72124,NC,4.0,54000.0,1260.0,109.0,89.0
72125,TN,3.8,53000.0,1240.0,106.0,87.0
72126,WI,4.5,60000.0,1580.0,98.0,84.0
72127,CA,5.7,75000.0,1790.0,163.0,127.0
72128,NC,4.8,54000.0,1260.0,109.0,90.0
72129,WI,4.5,60000.0,1430.0,107.0,90.0
72130,PA,4.5,61000.0,1630.0,96.0,80.0
72131,MI,5.4,57000.0,1470.0,96.0,85.0
72132,MA,4.0,81000.0,1810.0,143.0,103.0
72133,NC,4.3,54000.0,1500.0,117.0,87.0
72134,FL,4.5,55000.0,1430.0,120.0,96.0
72135,NY,5.0,72000.0,2260.0,136.0,111.0
72136,OH,4.5,56000.0,1300.0,86.0,65.0
72137,WA,4.7,78000.0,1770.0,149.0,121.0
72138,PA,5.2,61000.0,1590.0,90.0,77.0
72139,PA,4.1,61000.0,1610.0,92.0,78.0
72140,CA,5.7,75000.0,1780.0,166.0,132.0
72141,NY,5.1,72000.0,1770.0,139.0,117.0
72142,FL,4.8,55000.0,1500.0,112.0,93.0
72143,WI,4.0,60000.0,1280.0,106.0,81.0
72144,FL,4.9,55000.0,1190.0,116.0,90.0
72145,FL,4.4,55000.0,1110.0,114.0,91.0
72146,NC,4.5,54000.0,1400.0,103.0,77.0
72147,MI,5.5,57000.0,1290.0,110.0,88.0
72148,IN,4.6,55000.0,1200.0,100.0,76.0
72149,CA,5.2,75000.0,1650.0,154.0,120.0
72150,FL,4.9,55000.0,1180.0,117.0,94.0
72151,GA,3.9,58000.0,1540.0,100.0,84.0
72152,TX,4.0,61000.0,1340.0,109.0,84.0
72153,NY,4.9,72000.0,1690.0,142.0,113.0
72154,CA,5.7,75000.0,2020.0,163.0,132.0
72155,OH,4.4,56000.0,1380.0,90.0,71.0
72156,FL,5.2,55000.0,1170.0,123.0,94.0
72157,TN,4.2,53000.0,1340.0,105.0,83.0
72158,TN,4.3,53000.0,1210.0,96.0,82.0
72159,MI,5.0,57000.0,1450.0,98.0,77.0
72160,WA,5.1,78000.0,1660.0,153.0,121.0
72161,AZ,4.6,58000.0,1510.0,114.0,92.0
72162,FL,4.7,55000.0,1300.0,115.0,92.0
72163,NC,4.4,54000.0,1590.0,103.0,87.0
72164,IN,3.8,55000.0,1300.0,94.0,77.0
72165,NC,4.7,54000.0,1320.0,109.0,86.0
72166,MA,4.3,81000.0,2090.0,144.0,123.0
72167,TX,4.1,61000.0,1290.0,103.0,90.0
72168,TX,3.8,61000.0,1380.0,102.0,89.0
72169,CA,5.2,75000.0,1680.0,165.0,119.0
72170,WA,5.0,78000.0,1800.0,157.0,126.0
72171,MD,4.1,84000.0,2040.0,135.0,116.0
72172,FL,5.0,55000.0,1330.0,120.0,87.0
72173,IN,4.3,55000.0,1130.0,95.0,72.0
72174,PA,4.1,61000.0,1360.0,94.0,79.0
72175,TX,4.4,61000.0,1610.0,107.0,89.0
72176,CA,6.0,75000.0,2000.0,156.0,116.0
72177,MO,4.3,55000.0,1340.0,96.0,76.0
72178,FL,4.5,55000.0,1380.0,114.0,94.0
72179,NC,4.5,54000.0,1260.0,110.0,88.0
72180,NY,4.5,72000.0,1840.0,145.0,116.0
72181,NY,4.9,72000.0,1890.0,146.0,121.0
72182,GA,4.2,58000.0,1360.0,111.0,82.0
72183,TX,4.1,61000.0,1610.0,103.0,90.0
72184,WA,4.4,78000.0,1760.0,152.0,121.0
72185,CA,5.5,75000.0,2180.0,156.0,125.0
72186,CA,4.9,75000.0,1740.0,165.0,134.0
72187,TN,4.4,53000.0,1170.0,105.0,82.0
72188,CA,5.9,75000.0,1840.0,157.0,124.0
72189,MO,4.3,55000.0,1280.0,98.0,85.0
72190,TN,4.1,53000.0,1190.0,102.0,88.0
72191,TN,4.4,53000.0,1290.0,114.0,80.0
72192,WA,4.7,78000.0,1900.0,152.0,129.0
72193,MA,3.5,81000.0,1940.0,145.0,108.0
72194,TN,4.3,53000.0,1090.0,108.0,75.0
72195,CA,5.8,75000.0,1830.0,158.0,122.0
72196,TN,4.2,53000.0,1250.0,94.0,71.0
72197,TN,4.1,53000.0,1350.0,105.0,89.0
72198,VA,3.5,74000.0,1690.0,135.0,106.0
72199,TX,4.5,61000.0,1500.0,99.0,90.0
72200,MD,4.4,84000.0,1840.0,124.0,118.0
72201,PA,5.0,61000.0,1400.0,94.0,82.0
72202,CA,5.2,75000.0,2020.0,155.0,120.0
72203,NY,5.7,72000.0,1680.0,148.0,126.0
72204,NY,5.2,72000.0,1910.0,142.0,112.0
72205,WA,5.0,78000.0,1810.0,163.0,141.0
72206,NC,4.1,54000.0,1400.0,110.0,80.0
72207,FL,4.6,55000.0,1330.0,112.0,88.0
72208,TN,4.1,53000.0,1210.0,113.0,84.0
72209,TN,4.1,53000.0,1360.0,95.0,76.0
72210,CA,6.1,75000.0,1780.0,163.0,137.0
72211,FL,5.1,55000.0,1240.0,119.0,84.0
72212,PA,4.3,61000.0,1370.0,93.0,77.0
72213,CA,5.9,75000.0,2020.0,158.0,126.0
72214,FL,4.5,55000.0,1370.0,119.0,93.0
72215,TN,3.9,53000.0,1180.0,116.0,89.0
72216,NJ,5.1,82000.0,1910.0,136.0,119.0
72217,WA,5.0,78000.0,1930.0,147.0,118.0
72218,MI,5.1,57000.0,1180.0,88.0,85.0
72219,CA,5.7,75000.0,1730.0,160.0,126.0
72220,FL,4.4,55000.0,1370.0,113.0,93.0
72221,FL,5.5,55000.0,1350.0,114.0,91.0
72222,PA,4.8,61000.0,1710.0,96.0,86.0
72223,TX,4.6,61000.0,1340.0,108.0,85.0
72224,CA,5.8,75000.0,1550.0,163.0,130.0
72225,PA,4.5,61000.0,1290.0,89.0,77.0
72226,MA,4.3,81000.0,2020.0,145.0,122.0
72227,NY,4.8,72000.0,1840.0,145.0,118.0
72228,CA,4.9,75000.0,2180.0,163.0,124.0
72229,CA,6.0,75000.0,1700.0,164.0,128.0
72230,OH,4.9,56000.0,1370.0,97.0,81.0
72231,PA,4.8,61000.0,1560.0,97.0,75.0
72232,GA,4.4,58000.0,1400.0,106.0,88.0
72233,MO,4.3,55000.0,1300.0,92.0,78.0
72234,FL,4.5,55000.0,1210.0,114.0,84.0
72235,TN,3.8,53000.0,1150.0,98.0,79.0
72236,WI,4.0,60000.0,1360.0,99.0,83.0
72237,MD,4.0,84000.0,2250.0,123.0,101.0
72238,WA,5.4,78000.0,1810.0,152.0,115.0
72239,PA,4.3,61000.0,1740.0,106.0,88.0
72240,CA,5.7,75000.0,1660.0,165.0,132.0
72241,GA,4.6,58000.0,1430.0,107.0,83.0
72242,VA,3.7,74000.0,1750.0,131.0,111.0
72243,WI,4.6,60000.0,1380.0,100.0,82.0
72244,WA,5.2,78000.0,1900.0,144.0,114.0
72245,IN,4.0,55000.0,1300.0,104.0,81.0
72246,FL,5.1,55000.0,1130.0,113.0,85.0
72247,MA,4.1,81000.0,1880.0,149.0,122.0
72248,IL,5.9,65000.0,1460.0,92.0,78.0
72249,WI,4.2,60000.0,1340.0,91.0,84.0
72250,NJ,5.0,82000.0,1900.0,135.0,120.0
72251,IL,4.9,65000.0,1520.0,107.0,83.0
72252,CA,5.8,75000.0,1790.0,164.0,136.0
72253,FL,4.2,55000.0,1270.0,117.0,86.0
72254,TX,4.0,61000.0,1450.0,104.0,87.0
72255,IN,4.5,55000.0,1380.0,86.0,77.0
72256,VA,4.1,74000.0,1870.0,122.0,101.0
72257,OH,4.9,56000.0,1370.0,98.0,78.0
72258,WA,5.1,78000.0,1640.0,157.0,123.0
72259,TN,4.2,53000.0,1330.0,109.0,93.0
72260,WA,4.5,78000.0,1820.0,158.0,125.0
72261,MD,4.5,84000.0,2060.0,133.0,116.0
72262,TN,4.6,53000.0,1230.0,100.0,84.0
72263,FL,4.8,55000.0,1440.0,124.0,98.0
72264,CA,5.2,75000.0,1570.0,167.0,123.0
72265,VA,3.4,74000.0,1770.0,133.0,109.0
72266,FL,5.0,55000.0,1540.0,108.0,84.0
72267,NY,5.1,72000.0,2220.0,140.0,114.0
72268,MO,4.1,55000.0,1330.0,88.0,78.0
72269,MO,4.0,55000.0,1200.0,96.0,75.0
72270,FL,4.4,55000.0,1150.0,116.0,87.0
72271,MO,4.2,55000.0,1220.0,94.0,75.0
72272,TX,4.3,61000.0,1390.0,107.0,82.0
72273,IL,5.1,65000.0,1520.0,96.0,80.0
72274,TN,4.2,53000.0,1280.0,106.0,87.0
72275,NY,4.6,72000.0,1780.0,134.0,116.0
72276,AZ,5.0,58000.0,1370.0,115.0,94.0
72277,CA,5.2,75000.0,1680.0,159.0,122.0
72278,PA,4.3,61000.0,1270.0,94.0,75.0
72279,MA,3.6,81000.0,1640.0,141.0,123.0
72280,NY,4.7,72000.0,1810.0,131.0,110.0
72281,NJ,4.9,82000.0,1840.0,136.0,114.0
72282,WA,4.6,78000.0,1890.0,162.0,119.0
72283,NC,4.5,54000.0,1440.0,117.0,94.0
72284,FL,5.6,55000.0,1350.0,113.0,88.0
72285,NY,5.0,72000.0,1620.0,149.0,112.0
72286,MA,3.9,81000.0,1790.0,145.0,126.0
72287,WA,5.0,78000.0,1960.0,164.0,128.0
